File Count,File Name,Timestamp,Event,Utterance,selected,missed,selected / missed,WP or SP?,Word Count,Character Count,Total Character Count,Time (mins),Time (secs),Words per minute,Characters per Second,Derived Time (sec),Derived Time (mins),Predicted Words Used,No. of Predicted Words Used,Predicted Sentences Used,No. of Words Used in Predicted Sentences,No. of Predicted Sentences Used,Actual Keys pressed,Actual Keystrokes,Actual Keystroke Savings,Keys pressed if user used predictions the first time they appeared,Min. keys user has to press if system could predict all current words and next words/phrases in the lexicon (at each moment) ASAP and user uses all those predictions the first time they appear,Keystrokes,Keystrokes Saved,Words in the lexicon (WP),Theoretical min character (WP),Words in the lexicon (SP),Theoretical min character (Word SP),Phrases in the lexicon (SP),Theoretical min character (Phrase SP),Keystrokes involved in selecting predictions,Total min. char (including TTS button),Keystrokes saved (lexicon)
1,02012020-132021.csv,13:22:42.970000,sentence-prediction[4]-updated,do it,0,0,-,-,2,5,5,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,4
1,02012020-132021.csv,13:22:42.986000,sentence-prediction[5]-updated,worry about looking elsewhere,0,0,-,-,4,29,29,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,28
1,02012020-132021.csv,13:22:43.002000,word-prediction[1]-updated,know,0,0,-,-,1,4,4,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,3
1,02012020-132021.csv,13:22:43.018000,word-prediction[2]-updated,want,0,0,-,-,1,4,4,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,3
1,02012020-132021.csv,13:22:43.040000,word-prediction[3]-updated,even,0,0,-,-,1,4,4,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,3
1,02012020-132021.csv,13:22:43.040000,word-prediction[4]-updated,care,0,0,-,-,1,4,4,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,3
1,02012020-132021.csv,13:22:44.914000,Sentence-prediction[1]-selected,have to remember what is stored or where it is stored,0,0,-,-,11,53,53,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,52
1,02012020-132021.csv,13:22:44.914000,output-updated,and i don't have to remember what is stored or where it is stored ,0,0,-,-,14,66,66,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,65
1,02012020-132021.csv,13:22:45.032000,tags-Updated,Current Location and Identification Tags Updated,0,0,-,-,6,48,48,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,47
1,02012020-132021.csv,13:22:45.072000,word-prediction[1]-updated,in,0,0,-,-,1,2,2,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,1
1,02012020-132021.csv,13:22:45.088000,word-prediction[2]-updated,on,0,0,-,-,1,2,2,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,1
1,02012020-132021.csv,13:22:45.088000,word-prediction[3]-updated,away,0,0,-,-,1,4,4,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,3
1,02012020-132021.csv,13:22:45.103000,word-prediction[4]-updated,for,0,0,-,-,1,3,3,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,2
1,02012020-132021.csv,13:22:45.955000,sentence-added-to-database,and i don't have to remember what is stored or where it is stored,0,0,-,-,14,65,65,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,64
1,02012020-132021.csv,13:22:45.967000,TTS-button-selected,and i don't have to remember what is stored or where it is stored ,0,0,-,-,14,66,67,2.0,24.13,7.0,2.74,24.08759124087591,2.0,"want, it",2.0,,0.0,0.0,i_don't_>,9.0,58.0,i_don't_>,a_i_d_h_t_r_w_i_s_o_w_i_i_s_>,29.0,38.0,"want, it",2,,0,,0,2,5,62
1,02012020-132021.csv,13:22:45.978000,words-per-minute-value_character_count,123.67,0,0,-,-,1,6,6,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,5
1,02012020-132021.csv,13:22:51.291000,Clear-button-selected,Clear,0,0,-,-,1,5,5,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,4
1,02012020-132021.csv,13:22:51.311000,words-per-minute-value_word_count,135.27,0,0,-,-,1,6,6,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,5
1,02012020-132021.csv,13:22:51.328000,words-per-minute-value_character_count,123.67,0,0,-,-,1,6,6,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,5
1,02012020-132021.csv,13:22:51.342000,output-updated,-,0,0,-,-,1,1,1,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,0
1,02012020-132021.csv,13:22:51.402000,tags-Updated,Current Location and Identification Tags Updated,0,0,-,-,6,48,48,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,47
1,02012020-132021.csv,13:22:51.421000,sentence-prediction[1]-updated,hello alex,0,0,-,-,2,10,10,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,9
1,02012020-132021.csv,13:22:51.433000,sentence-prediction[2]-updated,exactly,0,0,-,-,1,7,7,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,6
1,02012020-132021.csv,13:22:51.445000,sentence-prediction[3]-updated,hello everyone,0,0,-,-,2,14,14,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,13
1,02012020-132021.csv,13:22:51.445000,sentence-prediction[4]-updated,the voice,0,0,-,-,2,9,9,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,8
1,02012020-132021.csv,13:22:51.469000,sentence-prediction[5]-updated,normal please,0,0,-,-,2,13,13,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,12
1,02012020-132021.csv,13:22:51.481000,word-prediction[1]-updated,to,0,0,-,-,1,2,2,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,1
1,02012020-132021.csv,13:22:51.492000,word-prediction[2]-updated,and,0,0,-,-,1,3,3,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,2
1,02012020-132021.csv,13:22:51.492000,word-prediction[3]-updated,of,0,0,-,-,1,2,2,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,1
1,02012020-132021.csv,13:22:51.515000,word-prediction[4]-updated,in,0,0,-,-,1,2,2,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,1
1,02012020-132021.csv,13:22:52.502000,Letter-button-selected,o,0,0,-,-,1,1,1,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,0
1,02012020-132021.csv,13:22:52.517000,output-updated,o,0,0,-,-,1,1,1,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,0
1,02012020-132021.csv,13:22:52.561000,tags-Updated,Current Location and Identification Tags Updated,0,0,-,-,6,48,48,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,47
1,02012020-132021.csv,13:22:52.592000,sentence-prediction[1]-updated,of thirty years of research into personal narrative,0,0,-,-,8,51,51,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,50
1,02012020-132021.csv,13:22:52.605000,sentence-prediction[2]-updated,of predicting single words it also predicts sentences or part of the sentence if it fits,0,0,-,-,16,88,88,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,87
1,02012020-132021.csv,13:22:52.616000,word-prediction[1]-updated,on,0,0,-,-,1,2,2,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,1
1,02012020-132021.csv,13:22:52.616000,word-prediction[2]-updated,or,0,0,-,-,1,2,2,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,1
1,02012020-132021.csv,13:22:52.642000,word-prediction[3]-updated,out,0,0,-,-,1,3,3,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,2
1,02012020-132021.csv,13:22:52.655000,word-prediction[4]-updated,one,0,0,-,-,1,3,3,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,2
1,02012020-132021.csv,13:22:54.303000,word-prediction[2]-selected,or,0,0,-,-,1,2,2,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,1
1,02012020-132021.csv,13:22:54.303000,output-updated,or ,1,0,want,word,1,3,3,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,2
1,02012020-132021.csv,13:22:54.398000,tags-Updated,Current Location and Identification Tags Updated,0,0,-,-,6,48,48,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,47
1,02012020-132021.csv,13:22:54.439000,sentence-prediction[1]-updated,what,0,0,-,-,1,4,4,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,3
1,02012020-132021.csv,13:22:54.453000,sentence-prediction[2]-updated,part of the sentence if it fits,0,0,-,-,7,31,31,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,30
1,02012020-132021.csv,13:22:54.467000,sentence-prediction[3]-updated,sentences that i have used before,0,0,-,-,6,33,33,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,32
1,02012020-132021.csv,13:22:54.479000,sentence-prediction[4]-updated,where it is stored,0,0,-,-,4,18,18,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,17
1,02012020-132021.csv,13:22:54.491000,sentence-prediction[5]-updated,part of the sentence i will be able to select,0,0,-,-,10,45,45,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,44
1,02012020-132021.csv,13:22:54.491000,word-prediction[1]-updated,the,0,0,-,-,1,3,3,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,2
1,02012020-132021.csv,13:22:54.515000,word-prediction[2]-updated,a,0,0,-,-,1,1,1,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,0
1,02012020-132021.csv,13:22:54.527000,word-prediction[3]-updated,not,0,0,-,-,1,3,3,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,2
1,02012020-132021.csv,13:22:54.541000,word-prediction[4]-updated,so,0,0,-,-,1,2,2,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,1
1,02012020-132021.csv,13:22:55.412000,Letter-button-selected,e,0,0,-,-,1,1,1,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,0
1,02012020-132021.csv,13:22:55.429000,output-updated,or e,0,0,-,-,2,4,4,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,3
1,02012020-132021.csv,13:22:55.495000,tags-Updated,Current Location and Identification Tags Updated,0,0,-,-,6,48,48,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,47
1,02012020-132021.csv,13:22:55.524000,sentence-prediction[1]-updated,even worse when rolf types for me,0,0,-,-,7,33,33,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,32
1,02012020-132021.csv,13:22:55.524000,sentence-prediction[2]-updated,either words or sentences that i have used before,0,0,-,-,9,49,49,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,48
1,02012020-132021.csv,13:22:55.549000,sentence-prediction[3]-updated,exciting,0,0,-,-,1,8,8,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,7
1,02012020-132021.csv,13:22:55.560000,sentence-prediction[4]-updated,eyegaze,0,0,-,-,1,7,7,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,6
1,02012020-132021.csv,13:22:55.573000,sentence-prediction[5]-updated,easy to use,0,0,-,-,3,11,11,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,10
1,02012020-132021.csv,13:22:55.585000,word-prediction[1]-updated,else,0,0,-,-,1,4,4,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,3
1,02012020-132021.csv,13:22:55.585000,word-prediction[2]-updated,email,0,0,-,-,1,5,5,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,4
1,02012020-132021.csv,13:22:55.609000,word-prediction[3]-updated,early,0,0,-,-,1,5,5,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,4
1,02012020-132021.csv,13:22:55.621000,word-prediction[4]-updated,e,0,0,-,-,1,1,1,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,0
1,02012020-132021.csv,13:22:56.717000,Letter-button-selected,c,0,0,-,-,1,1,1,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,0
1,02012020-132021.csv,13:22:56.734000,output-updated,or ec,0,0,-,-,2,5,5,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,4
1,02012020-132021.csv,13:22:56.796000,tags-Updated,Current Location and Identification Tags Updated,0,0,-,-,6,48,48,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,47
1,02012020-132021.csv,13:22:56.827000,word-prediction[1]-updated,economic,0,0,-,-,1,8,8,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,7
1,02012020-132021.csv,13:22:56.840000,word-prediction[2]-updated,economy,0,0,-,-,1,7,7,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,6
1,02012020-132021.csv,13:22:56.852000,word-prediction[3]-updated,echo,0,0,-,-,1,4,4,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,3
1,02012020-132021.csv,13:22:56.852000,word-prediction[4]-updated,eclectic,0,0,-,-,1,8,8,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,7
1,02012020-132021.csv,13:22:58.613000,BackSpace-button-selected,BackSpace,0,0,-,-,1,9,9,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,8
1,02012020-132021.csv,13:22:58.629000,output-updated,or e,0,0,-,-,2,4,4,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,3
1,02012020-132021.csv,13:22:58.703000,tags-Updated,Current Location and Identification Tags Updated,0,0,-,-,6,48,48,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,47
1,02012020-132021.csv,13:22:58.729000,sentence-prediction[1]-updated,even worse when rolf types for me,0,0,-,-,7,33,33,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,32
1,02012020-132021.csv,13:22:58.743000,sentence-prediction[2]-updated,either words or sentences that i have used before,0,0,-,-,9,49,49,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,48
1,02012020-132021.csv,13:22:58.743000,sentence-prediction[3]-updated,exciting,0,0,-,-,1,8,8,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,7
1,02012020-132021.csv,13:22:58.766000,sentence-prediction[4]-updated,eyegaze,0,0,-,-,1,7,7,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,6
1,02012020-132021.csv,13:22:58.779000,sentence-prediction[5]-updated,easy to use,0,0,-,-,3,11,11,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,10
1,02012020-132021.csv,13:22:58.790000,word-prediction[1]-updated,else,0,0,-,-,1,4,4,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,3
1,02012020-132021.csv,13:22:58.790000,word-prediction[2]-updated,email,0,0,-,-,1,5,5,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,4
1,02012020-132021.csv,13:22:58.813000,word-prediction[3]-updated,early,0,0,-,-,1,5,5,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,4
1,02012020-132021.csv,13:22:58.826000,word-prediction[4]-updated,e,0,0,-,-,1,1,1,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,0
1,02012020-132021.csv,13:23:00.198000,Letter-button-selected,x,0,0,-,-,1,1,1,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,0
1,02012020-132021.csv,13:23:00.213000,output-updated,or ex,0,0,-,-,2,5,5,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,4
1,02012020-132021.csv,13:23:00.288000,tags-Updated,Current Location and Identification Tags Updated,0,0,-,-,6,48,48,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,47
1,02012020-132021.csv,13:23:00.316000,sentence-prediction[1]-updated,exciting to tell people about our new prediction system,0,0,-,-,9,55,55,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,54
1,02012020-132021.csv,13:23:00.328000,sentence-prediction[2]-updated,express frustration,0,0,-,-,2,19,19,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,18
1,02012020-132021.csv,13:23:00.341000,word-prediction[1]-updated,experience,0,0,-,-,1,10,10,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,9
1,02012020-132021.csv,13:23:00.355000,word-prediction[2]-updated,extra,0,0,-,-,1,5,5,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,4
1,02012020-132021.csv,13:23:00.367000,word-prediction[3]-updated,exercise,0,0,-,-,1,8,8,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,7
1,02012020-132021.csv,13:23:00.367000,word-prediction[4]-updated,exceed,0,0,-,-,1,6,6,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,5
1,02012020-132021.csv,13:23:01.319000,Letter-button-selected,a,0,0,-,-,1,1,1,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,0
1,02012020-132021.csv,13:23:01.319000,output-updated,or exa,0,0,-,-,2,6,6,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,5
1,02012020-132021.csv,13:23:01.398000,tags-Updated,Current Location and Identification Tags Updated,0,0,-,-,6,48,48,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,47
1,02012020-132021.csv,13:23:01.430000,word-prediction[1]-updated,example,0,0,-,-,1,7,7,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,6
1,02012020-132021.csv,13:23:01.430000,word-prediction[2]-updated,exactly,0,0,-,-,1,7,7,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,6
1,02012020-132021.csv,13:23:01.455000,word-prediction[3]-updated,exact,0,0,-,-,1,5,5,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,4
1,02012020-132021.csv,13:23:01.468000,word-prediction[4]-updated,examples,0,0,-,-,1,8,8,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,7
1,02012020-132021.csv,13:23:02.871000,word-prediction[2]-selected,exactly,0,0,-,-,1,7,7,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,6
1,02012020-132021.csv,13:23:02.887000,output-updated,or exactly ,1,0,want,word,2,11,11,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,10
1,02012020-132021.csv,13:23:02.986000,tags-Updated,Current Location and Identification Tags Updated,0,0,-,-,6,48,48,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,47
1,02012020-132021.csv,13:23:03.024000,sentence-prediction[1]-updated,but her users were not necessarily literate,0,0,-,-,7,43,43,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,42
1,02012020-132021.csv,13:23:03.024000,word-prediction[1]-updated,what,0,0,-,-,1,4,4,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,3
1,02012020-132021.csv,13:23:03.050000,word-prediction[2]-updated,the,0,0,-,-,1,3,3,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,2
1,02012020-132021.csv,13:23:03.062000,word-prediction[3]-updated,how,0,0,-,-,1,3,3,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,2
1,02012020-132021.csv,13:23:03.073000,word-prediction[4]-updated,like,0,0,-,-,1,4,4,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,3
1,02012020-132021.csv,13:23:04.673000,word-prediction[1]-selected,what,0,0,-,-,1,4,4,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,3
1,02012020-132021.csv,13:23:04.688000,output-updated,or exactly what ,1,0,filter,word,3,16,16,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,15
1,02012020-132021.csv,13:23:04.837000,tags-Updated,Current Location and Identification Tags Updated,0,0,-,-,6,48,48,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,47
1,02012020-132021.csv,13:23:04.862000,sentence-prediction[1]-updated,is stored or where it is stored,0,0,-,-,7,31,31,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,30
1,02012020-132021.csv,13:23:04.876000,sentence-prediction[2]-updated,do you think of that?,0,0,-,-,5,21,21,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,20
1,02012020-132021.csv,13:23:04.888000,sentence-prediction[3]-updated,we want to do next.,0,0,-,-,5,19,19,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,18
1,02012020-132021.csv,13:23:04.900000,sentence-prediction[4]-updated,can i do for you?,0,0,-,-,5,17,17,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,16
1,02012020-132021.csv,13:23:04.913000,sentence-prediction[5]-updated,comes up,0,0,-,-,2,8,8,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,7
1,02012020-132021.csv,13:23:04.913000,word-prediction[1]-updated,you,0,0,-,-,1,3,3,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,2
1,02012020-132021.csv,13:23:04.938000,word-prediction[2]-updated,the,0,0,-,-,1,3,3,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,2
1,02012020-132021.csv,13:23:04.951000,word-prediction[3]-updated,he,0,0,-,-,1,2,2,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,1
1,02012020-132021.csv,13:23:04.962000,word-prediction[4]-updated,it,0,0,-,-,1,2,2,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,1
1,02012020-132021.csv,13:23:06.405000,Letter-button-selected,i,0,0,-,-,1,1,1,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,0
1,02012020-132021.csv,13:23:06.421000,output-updated,or exactly what i,0,0,-,-,4,17,17,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,16
1,02012020-132021.csv,13:23:06.507000,tags-Updated,Current Location and Identification Tags Updated,0,0,-,-,6,48,48,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,47
1,02012020-132021.csv,13:23:06.532000,sentence-prediction[1]-updated,i don't have to remember what is stored or where it is stored,0,0,-,-,13,61,61,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,60
1,02012020-132021.csv,13:23:06.544000,sentence-prediction[2]-updated,i can demonstrate how i can get either words or sentences that i have used before,0,0,-,-,16,81,81,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,80
1,02012020-132021.csv,13:23:06.556000,sentence-prediction[3]-updated,is in the fact that users do not have to remember what is stored or where it is stored,0,0,-,-,19,86,86,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,85
1,02012020-132021.csv,13:23:06.556000,sentence-prediction[4]-updated,instead of predicting single words it also predicts sentences or part of the sentence if it fits,0,0,-,-,17,96,96,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,95
1,02012020-132021.csv,13:23:06.579000,word-prediction[1]-updated,it,0,0,-,-,1,2,2,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,1
1,02012020-132021.csv,13:23:06.593000,word-prediction[2]-updated,i'm,0,0,-,-,1,3,3,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,2
1,02012020-132021.csv,13:23:06.604000,word-prediction[3]-updated,if,0,0,-,-,1,2,2,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,1
1,02012020-132021.csv,13:23:06.617000,word-prediction[4]-updated,i've,0,0,-,-,1,4,4,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,3
1,02012020-132021.csv,13:23:07.975000,Sentence-prediction[1]-selected,i,0,0,-,-,1,1,1,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,0
1,02012020-132021.csv,13:23:07.990000,output-updated,or exactly what i ,0,0,-,-,4,18,18,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,17
1,02012020-132021.csv,13:23:08.120000,tags-Updated,Current Location and Identification Tags Updated,0,0,-,-,6,48,48,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,47
1,02012020-132021.csv,13:23:08.168000,sentence-prediction[1]-updated,don't have to remember what is stored or where it is stored,0,0,-,-,12,59,59,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,58
1,02012020-132021.csv,13:23:08.181000,sentence-prediction[2]-updated,can demonstrate how i can get either words or sentences that i have used before,0,0,-,-,15,79,79,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,78
1,02012020-132021.csv,13:23:08.195000,sentence-prediction[3]-updated,will type next,0,0,-,-,3,14,14,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,13
1,02012020-132021.csv,13:23:08.195000,sentence-prediction[4]-updated,love is the way it predicts out of the blue,0,0,-,-,10,43,43,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,42
1,02012020-132021.csv,13:23:08.219000,word-prediction[1]-updated,was,0,0,-,-,1,3,3,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,2
1,02012020-132021.csv,13:23:08.231000,word-prediction[2]-updated,needed,0,0,-,-,1,6,6,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,5
1,02012020-132021.csv,13:23:08.242000,word-prediction[3]-updated,did,0,0,-,-,1,3,3,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,2
1,02012020-132021.csv,13:23:08.242000,word-prediction[4]-updated,thought,0,0,-,-,1,7,7,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,6
1,02012020-132021.csv,13:23:09.936000,Letter-button-selected,h,0,0,-,-,1,1,1,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,0
1,02012020-132021.csv,13:23:09.952000,output-updated,or exactly what i h,0,0,-,-,5,19,19,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,18
1,02012020-132021.csv,13:23:10.055000,tags-Updated,Current Location and Identification Tags Updated,0,0,-,-,6,48,48,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,47
1,02012020-132021.csv,13:23:10.088000,sentence-prediction[1]-updated,have to remember what is stored or where it is stored,0,0,-,-,11,53,53,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,52
1,02012020-132021.csv,13:23:10.102000,sentence-prediction[2]-updated,her users were not necessarily literate,0,0,-,-,6,39,39,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,38
1,02012020-132021.csv,13:23:10.102000,word-prediction[1]-updated,had,0,0,-,-,1,3,3,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,2
1,02012020-132021.csv,13:23:10.127000,word-prediction[2]-updated,heard,0,0,-,-,1,5,5,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,4
1,02012020-132021.csv,13:23:10.139000,word-prediction[3]-updated,hope,0,0,-,-,1,4,4,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,3
1,02012020-132021.csv,13:23:10.152000,word-prediction[4]-updated,hit,0,0,-,-,1,3,3,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,2
1,02012020-132021.csv,13:23:11.508000,Sentence-prediction[1]-selected,have,0,0,-,-,1,4,4,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,3
1,02012020-132021.csv,13:23:11.523000,output-updated,or exactly what i have ,0,0,-,-,5,23,23,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,22
1,02012020-132021.csv,13:23:11.628000,tags-Updated,Current Location and Identification Tags Updated,0,0,-,-,6,48,48,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,47
1,02012020-132021.csv,13:23:11.654000,sentence-prediction[1]-updated,to remember what is stored or where it is stored,0,0,-,-,10,48,48,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,47
1,02012020-132021.csv,13:23:11.667000,sentence-prediction[2]-updated,done is cracked the issue of users who seldom pick up the predictions,0,0,-,-,13,69,69,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,68
1,02012020-132021.csv,13:23:11.679000,sentence-prediction[3]-updated,something to say.,0,0,-,-,3,17,17,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,16
1,02012020-132021.csv,13:23:11.679000,sentence-prediction[4]-updated,put in four unsuccessful proposals in the past year,0,0,-,-,9,51,51,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,1,50
